year,month,service,departure_station,arrival_station,journey_time_avg,total_num_trips,num_of_canceled_trains,num_late_at_departure,avg_delay_late_at_departure,avg_delay_all_departing,num_arriving_late,avg_delay_late_on_arrival,avg_delay_all_arriving,delay_cause_external_cause,delay_cause_rail_infrastructure,delay_cause_traffic_management,delay_cause_rolling_stock,delay_cause_station_management,delay_cause_travelers,num_greater_15_min_late,avg_delay_late_greater_15_min,num_greater_30_min_late,num_greater_60_min_late,departure_region,arrival_region,pct_cancelled
2015,11,National,PARIS MONTPARNASSE,TOURS,73.839673913,184,0,8,18.0,0.945652173913,22.0,18.4545454545,3.0,0.6,0.1,0.1,0.1,0.05,0.05,8.0,38.375,4.0,1.0,IDF,CVDL,0.0
2015,11,National,PARIS MONTPARNASSE,VANNES,195.038834951,206,0,7,9.85714285714,0.456310679612,18.0,37.3888888889,5.11650485437,0.277777777778,0.5,0.0555555555556,0.166666666667,0.0,0.0,18.0,37.3888889,8.0,3.0,IDF,B,0.0
2015,11,National,LYON PART DIEU,MONTPELLIER,111.107042254,357,2,95,20.9263157895,6.41690140845,69.0,43.347826087,8.94084507042,0.253731343284,0.373134328358,0.194029850746,0.164179104478,0.0149253731343,0.0,53.0,52.5283019,30.0,16.0,IDF,O,0.0056022408963585435
2015,11,National,LYON PART DIEU,RENNES,261.928571429,84,0,32,20.0625,8.69047619048,19.0,41.8421052632,11.3571428571,0.684210526316,0.210526315789,0.0526315789474,0.0526315789474,0.0,0.0,19.0,41.8421053,8.0,3.0,IDF,B,0.0
2015,11,International,STUTTGART,PARIS EST,148.797413793,116,0,71,11.5633802817,8.30172413793,32.0,27.78125,9.21551724138,0.125,0.0625,0.6875,0.03125,0.0,0.09375,18.0,39.3333333,5.0,1.0,ALLEMAGNE,IDF,0.0
2015,11,International,PARIS LYON,GENEVE,171.344497608,209,0,4,11.5,0.33971291866,11.0,22.2727272727,2.14832535885,,,,,,,6.0,30.1666667,2.0,0.0,IDF,SUISSE,0.0
2015,11,National,PARIS EST,REIMS,47.1961722488,209,0,6,11.8333333333,0.507177033493,13.0,12.2307692308,1.2966507177,0.333333333333,0.416666666667,0.166666666667,0.0833333333333,0.0,0.0,3.0,20.3333333,0.0,0.0,IDF,GE,0.0
2015,11,National,LYON PART DIEU,PARIS LYON,122.098892405,634,2,68,14.6764705882,2.30537974684,43.0,26.9302325581,0.879746835443,0.372093023256,0.139534883721,0.162790697674,0.186046511628,0.139534883721,0.0,24.0,38.125,12.0,4.0,IDF,IDF,0.0031545741324921135
2015,11,National,PARIS LYON,MARSEILLE ST CHARLES,199.076252723,460,1,12,13.1666666667,0.444444444444,20.0,34.35,0.688453159041,0.5,0.1,0.0,0.3,0.1,0.0,20.0,34.35,9.0,2.0,IDF,PACA,0.002173913043478261
2015,11,National,PARIS LYON,MONTPELLIER,206.464516129,310,0,19,21.6842105263,1.46451612903,42.0,45.6428571429,7.34193548387,0.341463414634,0.317073170732,0.0487804878049,0.146341463415,0.121951219512,0.0243902439024,42.0,45.6428571,21.0,10.0,IDF,O,0.0
2015,11,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,209.413846154,654,4,139,19.309352518,4.91692307692,71.0,41.1830985915,5.86461538462,0.211267605634,0.366197183099,0.323943661972,0.0281690140845,0.0422535211268,0.0281690140845,71.0,41.1830986,33.0,14.0,NAq,IDF,0.0061162079510703364
2015,11,National,PARIS MONTPARNASSE,BREST,266.88,226,1,15,18.3333333333,1.40888888889,13.0,50.0769230769,3.76444444444,0.461538461538,0.153846153846,0.230769230769,0.0769230769231,0.0769230769231,0.0,13.0,50.0769231,7.0,2.0,IDF,B,0.004424778761061947
2015,11,National,PARIS MONTPARNASSE,QUIMPER,266.664864865,185,0,5,9.0,0.362162162162,16.0,33.9375,3.91891891892,0.375,0.5625,0.0,0.0625,0.0,0.0,16.0,33.9375,6.0,2.0,IDF,B,0.0
2015,11,National,PARIS MONTPARNASSE,ST MALO,182.994949495,99,0,3,46.3333333333,1.43434343434,4.0,77.5,3.53535353535,0.5,0.5,0.0,0.0,0.0,0.0,4.0,77.5,2.0,2.0,IDF,B,0.0
2015,11,National,VANNES,PARIS MONTPARNASSE,204.519417476,206,0,22,10.5909090909,1.81067961165,6.0,24.5,1.39805825243,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,6.0,24.5,1.0,0.0,B,IDF,0.0
2015,11,National,DOUAI,PARIS NORD,76.5736040609,198,1,9,29.0,1.82233502538,48.0,22.375,6.09644670051,0.326086956522,0.195652173913,0.304347826087,0.0217391304348,0.130434782609,0.0217391304348,16.0,49.9375,9.0,6.0,HDF,IDF,0.005050505050505051
2015,11,National,PARIS NORD,DUNKERQUE,119.54,251,1,17,30.2352941176,2.2,31.0,42.1290322581,5.6,0.571428571429,0.25,0.0357142857143,0.0357142857143,0.107142857143,0.0,21.0,56.1904762,14.0,8.0,IDF,HDF,0.00398406374501992
2015,11,National,DUNKERQUE,PARIS NORD,120.697580645,251,3,2,14.5,0.165322580645,31.0,32.5483870968,5.47580645161,0.4,0.2,0.3,0.0666666666667,0.0333333333333,0.0,21.0,42.1904762,11.0,5.0,HDF,IDF,0.01195219123505976
2015,11,National,LILLE,PARIS NORD,63.1827768014,572,3,41,19.1707317073,1.82776801406,76.0,29.2894736842,4.15114235501,0.394366197183,0.197183098592,0.169014084507,0.0845070422535,0.12676056338,0.0281690140845,34.0,54.0588235,25.0,15.0,HDF,IDF,0.005244755244755245
2015,11,National,LILLE,LYON PART DIEU,190.931208054,298,0,27,18.4814814815,2.25167785235,46.0,32.152173913,8.24161073826,0.326086956522,0.108695652174,0.326086956522,0.195652173913,0.0217391304348,0.0217391304348,41.0,34.5609756,17.0,4.0,HDF,IDF,0.0
2015,11,National,LYON PART DIEU,MARSEILLE ST CHARLES,101.563451777,591,0,174,19.2586206897,6.42301184433,113.0,30.0265486726,5.84263959391,0.398230088496,0.132743362832,0.194690265487,0.194690265487,0.0619469026549,0.0176991150442,83.0,36.2771084,32.0,14.0,IDF,PACA,0.0
2015,11,National,MARSEILLE ST CHARLES,LYON PART DIEU,100.581766917,533,1,54,20.0,2.34022556391,90.0,28.1777777778,7.20864661654,0.3,0.3,0.111111111111,0.177777777778,0.0777777777778,0.0333333333333,59.0,36.2881356,20.0,8.0,PACA,IDF,0.001876172607879925
2015,11,National,MARSEILLE ST CHARLES,LILLE,295.473684211,209,0,20,21.8,2.39234449761,47.0,35.914893617,10.6555023923,0.255319148936,0.276595744681,0.0851063829787,0.212765957447,0.063829787234,0.106382978723,47.0,35.9148936,16.0,6.0,PACA,HDF,0.0
2015,11,National,LILLE,MARSEILLE ST CHARLES,298.303827751,209,0,17,20.8823529412,2.16746411483,39.0,32.2051282051,6.88516746411,0.410256410256,0.102564102564,0.179487179487,0.205128205128,0.0512820512821,0.0512820512821,39.0,32.2051282,15.0,4.0,HDF,PACA,0.0
2015,11,International,PARIS EST,FRANCFORT,99.4130434783,138,0,6,56.3333333333,2.67391304348,9.0,57.3333333333,4.1231884058,0.6,0.0,0.0,0.4,0.0,0.0,7.0,70.0,5.0,3.0,IDF,ALLEMAGNE,0.0
2015,11,International,FRANCFORT,PARIS EST,99.9326923077,104,0,63,22.253968254,14.4519230769,38.0,36.7894736842,15.2307692308,0.184210526316,0.0263157894737,0.710526315789,0.0526315789474,0.0263157894737,0.0,24.0,50.8333333,13.0,5.0,ALLEMAGNE,IDF,0.0
2015,8,National,METZ,PARIS EST,86.9835766423,274,0,21,15.4761904762,1.64233576642,18.0,19.7222222222,1.13868613139,0.166666666667,0.111111111111,0.333333333333,0.222222222222,0.0555555555556,0.111111111111,7.0,35.7142857,3.0,0.0,GE,IDF,0.0
2015,8,National,PARIS LYON,AIX EN PROVENCE TGV,181.207291667,480,0,23,13.2173913043,0.802083333333,44.0,49.5909090909,6.3,0.525,0.025,0.05,0.375,0.025,0.0,36.0,57.8888889,18.0,9.0,IDF,PACA,0.0
2015,8,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.522167488,203,0,9,12.2222222222,0.862068965517,8.0,22.25,-0.0591133004926,0.428571428571,0.142857142857,0.142857142857,0.285714285714,0.0,0.0,5.0,28.4,1.0,0.0,BFC,IDF,0.0
2015,8,National,PARIS LYON,LYON PART DIEU,120.945192308,520,0,12,13.4166666667,0.465384615385,25.0,25.28,1.65384615385,0.52,0.12,0.12,0.12,0.04,0.08,18.0,29.8888889,7.0,1.0,IDF,IDF,0.0
2015,8,National,PARIS LYON,MARSEILLE ST CHARLES,196.24012474,481,0,21,15.8095238095,0.829521829522,36.0,59.0555555556,6.69438669439,0.515151515152,0.030303030303,0.0909090909091,0.363636363636,0.0,0.0,36.0,59.0555556,20.0,10.0,IDF,PACA,0.0
2015,8,National,PARIS LYON,MONTPELLIER,205.62739726,372,7,26,23.3076923077,1.93424657534,79.0,72.5949367089,18.0,0.368421052632,0.144736842105,0.0526315789474,0.368421052632,0.0526315789474,0.0131578947368,79.0,72.5949367,49.0,27.0,IDF,O,0.01881720430107527
2015,8,National,PARIS LYON,MULHOUSE VILLE,166.444649446,271,0,8,29.5,0.974169741697,15.0,29.4666666667,2.06642066421,0.266666666667,0.333333333333,0.0,0.2,0.133333333333,0.0666666666667,12.0,33.75,4.0,1.0,IDF,GE,0.0
2015,8,National,PARIS LYON,PERPIGNAN,307.096059113,207,4,17,22.7058823529,2.16256157635,58.0,64.8965517241,20.4581280788,0.40350877193,0.122807017544,0.0526315789474,0.315789473684,0.0526315789474,0.0526315789474,58.0,64.8965517,33.0,19.0,IDF,O,0.01932367149758454
2015,8,National,TOULON,PARIS LYON,235.106232295,354,1,100,18.9,6.34844192635,68.0,50.1176470588,10.3966005666,0.367647058824,0.176470588235,0.191176470588,0.147058823529,0.102941176471,0.0147058823529,68.0,50.1176471,35.0,15.0,PACA,IDF,0.002824858757062147
2015,8,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,192.3,230,0,11,32.8181818182,1.63913043478,15.0,44.4,2.64347826087,0.5,0.214285714286,0.0714285714286,0.0714285714286,0.142857142857,0.0,15.0,44.4,5.0,4.0,NAq,IDF,0.0
2015,8,National,PARIS MONTPARNASSE,QUIMPER,271.902985075,202,1,14,19.3571428571,1.69154228856,24.0,42.5833333333,5.86567164179,0.565217391304,0.304347826087,0.0434782608696,0.0869565217391,0.0,0.0,24.0,42.5833333,12.0,4.0,IDF,B,0.0049504950495049506
2015,8,National,PARIS MONTPARNASSE,ST MALO,186.754166667,120,0,12,14.9166666667,1.78333333333,14.0,54.1428571429,7.6,0.5,0.166666666667,0.0833333333333,0.25,0.0,0.0,14.0,54.1428571,6.0,4.0,IDF,B,0.0
2015,8,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.8926886792,425,1,54,22.5,3.5141509434,48.0,25.4583333333,2.67688679245,0.255319148936,0.212765957447,0.0851063829787,0.148936170213,0.0851063829787,0.212765957447,17.0,54.0588235,10.0,5.0,CVDL,IDF,0.002352941176470588
2015,8,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,334.549342105,152,0,15,27.8,2.94736842105,25.0,65.92,12.3026315789,0.48,0.2,0.0,0.12,0.16,0.04,25.0,65.92,13.0,9.0,IDF,O,0.0
2015,8,National,PARIS NORD,ARRAS,49.1903114187,289,0,10,13.4,0.622837370242,28.0,23.3571428571,2.3875432526,0.444444444444,0.0740740740741,0.0740740740741,0.185185185185,0.111111111111,0.111111111111,10.0,47.5,6.0,2.0,IDF,HDF,0.0
2015,8,National,PARIS NORD,DOUAI,67.0,175,1,8,12.75,0.695402298851,17.0,26.2352941176,2.67816091954,0.375,0.0,0.0,0.3125,0.1875,0.125,8.0,46.0,5.0,2.0,IDF,HDF,0.005714285714285714
2015,8,National,PARIS NORD,DUNKERQUE,118.4375,240,0,10,13.7,0.775,17.0,30.2352941176,1.62083333333,0.466666666667,0.133333333333,0.0,0.266666666667,0.133333333333,0.0,11.0,39.8181818,7.0,2.0,IDF,HDF,0.0
2015,8,National,DUNKERQUE,PARIS NORD,120.653696498,259,2,5,8.4,0.217898832685,21.0,22.2380952381,2.28015564202,0.705882352941,0.0588235294118,0.176470588235,0.0588235294118,0.0,0.0,13.0,28.3076923,4.0,0.0,HDF,IDF,0.007722007722007722
2015,8,International,PARIS EST,STUTTGART,147.865853659,123,0,5,31.6,1.38211382114,7.0,29.1428571429,3.08130081301,,,,,,,4.0,40.25,2.0,2.0,IDF,ALLEMAGNE,0.0
2015,8,International,PARIS LYON,LAUSANNE,178.327586207,116,0,0,0.0,0.120689655172,17.0,27.4117647059,6.13793103448,,,,,,,11.0,36.0,6.0,1.0,IDF,SUISSE,0.0
2015,8,International,ZURICH,PARIS LYON,140.900552486,181,0,14,13.2142857143,1.34254143646,10.0,21.9,-0.585635359116,0.3,0.1,0.5,0.0,0.0,0.1,4.0,34.75,2.0,0.0,SUISSE,IDF,0.0
2016,4,National,PARIS LYON,AIX EN PROVENCE TGV,187.326280624,449,9,16,14.3125,0.683741648107,16.0,32.25,1.9153674833,0.6875,0.0,0.125,0.0625,0.125,0.0,13.0,37.1538462,9.0,1.0,IDF,PACA,0.0200445434298441
2016,4,National,PARIS LYON,AVIGNON TGV,165.209643606,477,8,18,13.8333333333,0.691823899371,16.0,28.1875,-0.138364779874,0.533333333333,0.133333333333,0.0666666666667,0.2,0.0666666666667,0.0,12.0,32.5833333,5.0,1.0,IDF,PACA,0.016771488469601678
2016,4,National,BELLEGARDE (AIN),PARIS LYON,162.479338843,242,3,31,10.5161290323,2.73553719008,19.0,28.4210526316,1.56611570248,0.210526315789,0.473684210526,0.210526315789,0.0526315789474,0.0526315789474,0.0,13.0,35.4615385,5.0,1.0,ARA,IDF,0.012396694214876033
2016,4,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.409836066,183,4,4,12.75,0.387978142077,12.0,23.0833333333,3.14754098361,0.25,0.25,0.166666666667,0.166666666667,0.166666666667,0.0,8.0,28.5,3.0,0.0,IDF,BFC,0.02185792349726776
2016,4,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,129.57486631,187,4,7,16.5714285714,1.0,11.0,19.7272727273,0.0802139037433,0.181818181818,0.363636363636,0.272727272727,0.181818181818,0.0,0.0,6.0,25.3333333,1.0,0.0,BFC,IDF,0.0213903743315508
2016,4,National,DIJON VILLE,PARIS LYON,97.3220338983,413,7,62,12.2580645161,3.00968523002,20.0,21.8,0.150121065375,0.210526315789,0.263157894737,0.368421052632,0.105263157895,0.0,0.0526315789474,13.0,26.6153846,3.0,0.0,BFC,IDF,0.01694915254237288
2016,4,National,GRENOBLE,PARIS LYON,182.44612069,232,5,9,12.6666666667,0.663793103448,9.0,26.4444444444,-0.362068965517,0.444444444444,0.333333333333,0.111111111111,0.0,0.0,0.111111111111,8.0,27.875,3.0,0.0,ARA,IDF,0.021551724137931036
2016,4,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.1333333333,210,2,44,12.7045454545,3.6619047619,20.0,18.85,0.609523809524,0.157894736842,0.263157894737,0.210526315789,0.0526315789474,0.157894736842,0.157894736842,7.0,38.4285714,3.0,1.0,BFC,IDF,0.009523809523809525
2016,4,National,PARIS LYON,NICE VILLE,338.409547739,199,5,12,10.0833333333,0.78391959799,22.0,34.1818181818,7.82914572864,0.363636363636,0.181818181818,0.227272727273,0.0454545454545,0.181818181818,0.0,22.0,34.1818182,8.0,4.0,IDF,PACA,0.02512562814070352
2016,4,National,NIMES,PARIS LYON,176.051020408,343,7,54,15.0185185185,3.06997084548,33.0,28.3939393939,1.58309037901,0.333333333333,0.30303030303,0.181818181818,0.0909090909091,0.0606060606061,0.030303030303,22.0,35.8181818,10.0,4.0,O,IDF,0.02040816326530612
2016,4,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.396226415,106,1,2,40.0,0.915094339623,14.0,19.2857142857,4.77358490566,0.230769230769,0.230769230769,0.307692307692,0.0769230769231,0.0769230769231,0.0769230769231,5.0,30.8,1.0,1.0,IDF,ARA,0.009433962264150943
2016,4,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.54,100,1,2,9.0,0.39,11.0,19.2727272727,2.2,0.272727272727,0.0909090909091,0.272727272727,0.181818181818,0.181818181818,0.0,7.0,23.2857143,1.0,0.0,ARA,IDF,0.01
2016,4,National,TOULON,PARIS LYON,237.840501792,279,10,67,15.8208955224,4.60573476703,26.0,30.0,2.31899641577,0.4,0.28,0.12,0.08,0.08,0.04,26.0,30.0,9.0,1.0,PACA,IDF,0.035842293906810034
2016,4,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,208.037931034,580,13,21,24.1904761905,1.03448275862,45.0,43.1333333333,6.04655172414,0.111111111111,0.266666666667,0.2,0.155555555556,0.2,0.0666666666667,45.0,43.1333333,19.0,7.0,IDF,NAq,0.022413793103448276
2016,4,National,LE MANS,PARIS MONTPARNASSE,56.7679372197,446,4,59,25.0847457627,4.01121076233,67.0,25.3880597015,4.21524663677,0.134328358209,0.358208955224,0.134328358209,0.164179104478,0.194029850746,0.0149253731343,33.0,41.2424242,16.0,6.0,PDLL,IDF,0.008968609865470852
2016,4,National,PARIS MONTPARNASSE,NANTES,135.630514706,544,7,20,22.15,0.963235294118,34.0,42.7352941176,2.94669117647,0.294117647059,0.205882352941,0.117647058824,0.117647058824,0.264705882353,0.0,27.0,50.7777778,14.0,6.0,IDF,PDLL,0.012867647058823529
2016,4,National,PARIS MONTPARNASSE,TOURS,74.7988826816,179,3,8,17.0,0.972067039106,20.0,15.5,2.19553072626,0.0,0.157894736842,0.105263157895,0.421052631579,0.263157894737,0.0526315789474,7.0,28.8571429,2.0,1.0,IDF,CVDL,0.01675977653631285
2016,4,National,TOURS,PARIS MONTPARNASSE,74.6020408163,196,2,5,15.0,0.469387755102,23.0,11.8260869565,2.05612244898,0.173913043478,0.391304347826,0.0869565217391,0.260869565217,0.0434782608696,0.0434782608696,5.0,24.0,2.0,0.0,CVDL,IDF,0.01020408163265306
2016,4,National,PARIS NORD,LILLE,68.8788395904,586,12,35,13.4,1.15017064846,36.0,16.6944444444,-1.03754266212,0.142857142857,0.0857142857143,0.114285714286,0.114285714286,0.457142857143,0.0857142857143,11.0,33.1818182,4.0,1.0,IDF,HDF,0.020477815699658702
2016,4,National,LILLE,PARIS NORD,63.492173913,575,9,25,15.08,1.00869565217,36.0,16.1111111111,0.897391304348,0.142857142857,0.171428571429,0.171428571429,0.142857142857,0.342857142857,0.0285714285714,10.0,31.1,3.0,1.0,HDF,IDF,0.01565217391304348
2016,4,National,MARSEILLE ST CHARLES,LYON PART DIEU,103.877862595,524,10,41,23.4146341463,2.21564885496,66.0,31.3484848485,5.53435114504,0.4,0.184615384615,0.123076923077,0.138461538462,0.123076923077,0.0307692307692,41.0,42.4634146,22.0,10.0,PACA,IDF,0.019083969465648856
2016,4,National,LYON PART DIEU,MONTPELLIER,112.467048711,349,8,85,18.1529411765,5.47564469914,57.0,27.0877192982,4.87392550143,0.303571428571,0.142857142857,0.196428571429,0.107142857143,0.142857142857,0.107142857143,41.0,32.7804878,14.0,4.0,IDF,O,0.022922636103151862
2016,4,National,STRASBOURG,NANTES,334.901960784,51,0,4,39.0,3.58823529412,4.0,49.25,5.72549019608,0.25,0.25,0.25,0.0,0.25,0.0,4.0,49.25,2.0,1.0,GE,PDLL,0.0
2016,4,International,PARIS LYON,GENEVE,171.827272727,220,0,6,20.8333333333,0.713636363636,14.0,26.3571428571,2.45454545455,,,,,,,7.0,40.2857143,5.0,2.0,IDF,SUISSE,0.0
2015,10,National,METZ,PARIS EST,86.9046822742,299,0,20,9.75,1.28093645485,29.0,10.9310344828,1.32107023411,0.103448275862,0.344827586207,0.310344827586,0.172413793103,0.0689655172414,0.0,4.0,23.5,1.0,0.0,GE,IDF,0.0
2015,10,National,PARIS EST,NANCY,96.7337883959,293,0,12,13.25,0.713310580205,10.0,18.9,-0.00682593856655,0.3,0.2,0.1,0.3,0.0,0.1,5.0,23.6,1.0,0.0,IDF,GE,0.0
2015,10,National,NANCY,PARIS EST,96.1952861953,297,0,13,13.9230769231,1.03367003367,13.0,29.6923076923,-0.0707070707071,0.307692307692,0.153846153846,0.0769230769231,0.230769230769,0.153846153846,0.0769230769231,7.0,44.1428571,3.0,1.0,GE,IDF,0.0
2015,10,National,PARIS LYON,AVIGNON TGV,161.781190019,528,7,23,12.6956521739,0.702495201536,37.0,36.4594594595,3.14011516315,0.264705882353,0.235294117647,0.117647058824,0.235294117647,0.0882352941176,0.0588235294118,28.0,43.9285714,14.0,6.0,IDF,PACA,0.013257575757575758
2015,10,National,BELLEGARDE (AIN),PARIS LYON,164.8875,240,0,19,10.2105263158,1.825,26.0,24.4615384615,1.14166666667,0.230769230769,0.5,0.0769230769231,0.115384615385,0.0384615384615,0.0384615384615,19.0,28.8421053,5.0,1.0,ARA,IDF,0.0
2015,10,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,84.193627451,205,1,7,10.5714285714,0.426470588235,10.0,25.4,-0.343137254902,0.111111111111,0.444444444444,0.0,0.222222222222,0.222222222222,0.0,6.0,37.3333333,3.0,1.0,IDF,BFC,0.004878048780487805
2015,10,National,MACON LOCHE,PARIS LYON,100.977386935,199,0,48,14.7916666667,4.84924623116,22.0,25.3636363636,2.34170854271,0.190476190476,0.428571428571,0.142857142857,0.238095238095,0.0,0.0,15.0,31.4,5.0,1.0,BFC,IDF,0.0
2015,10,National,MULHOUSE VILLE,PARIS LYON,167.635646688,317,0,22,10.2272727273,1.26498422713,16.0,24.8125,1.34700315457,0.0714285714286,0.285714285714,0.214285714286,0.142857142857,0.142857142857,0.142857142857,13.0,27.7692308,5.0,0.0,GE,IDF,0.0
2015,10,National,PARIS LYON,NIMES,178.137048193,333,1,17,15.0588235294,0.927710843373,40.0,26.65,5.14759036145,0.285714285714,0.257142857143,0.0857142857143,0.228571428571,0.0571428571429,0.0857142857143,27.0,33.1851852,8.0,2.0,IDF,O,0.003003003003003003
2015,10,National,NIMES,PARIS LYON,178.644970414,338,0,63,17.9206349206,4.11834319527,55.0,32.6545454545,3.87869822485,0.38,0.36,0.12,0.06,0.04,0.04,45.0,37.0,20.0,3.0,O,IDF,0.0
2015,10,National,PARIS LYON,VALENCE ALIXAN TGV,133.874570447,293,2,15,13.3333333333,0.838487972509,25.0,21.88,1.9793814433,0.217391304348,0.347826086957,0.0,0.260869565217,0.0869565217391,0.0869565217391,12.0,31.4166667,4.0,1.0,IDF,ARA,0.006825938566552901
2015,10,National,VALENCE ALIXAN TGV,PARIS LYON,134.494402985,269,1,87,16.2413793103,6.4552238806,46.0,32.5434782609,4.27985074627,0.325581395349,0.325581395349,0.139534883721,0.0697674418605,0.093023255814,0.046511627907,32.0,40.875,16.0,3.0,ARA,IDF,0.0037174721189591076
2015,10,National,PARIS MONTPARNASSE,ANGOULEME,154.785714286,330,1,5,13.6,0.31914893617,19.0,26.0,2.1094224924,0.210526315789,0.368421052632,0.157894736842,0.157894736842,0.0,0.105263157895,13.0,32.3076923,5.0,1.0,IDF,NAq,0.0030303030303030303
2015,10,National,PARIS MONTPARNASSE,BREST,267.540178571,224,0,7,13.4285714286,0.625,13.0,48.1538461538,3.50892857143,0.0,0.615384615385,0.0769230769231,0.230769230769,0.0,0.0769230769231,13.0,48.1538462,8.0,4.0,IDF,B,0.0
2015,10,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.1195652174,460,0,7,12.2857142857,0.326086956522,31.0,14.3548387097,1.38695652174,0.344827586207,0.344827586207,0.103448275862,0.0,0.103448275862,0.103448275862,8.0,31.25,4.0,0.0,IDF,CVDL,0.0
2015,10,National,ARRAS,PARIS NORD,51.0,345,0,38,15.0,2.13913043478,49.0,16.1632653061,2.85217391304,0.244444444444,0.133333333333,0.288888888889,0.0888888888889,0.222222222222,0.0222222222222,22.0,24.0,4.0,0.0,HDF,IDF,0.0
2015,10,National,LYON PART DIEU,LILLE,187.859205776,277,0,131,15.427480916,8.24187725632,84.0,28.0833333333,11.1046931408,0.278481012658,0.215189873418,0.177215189873,0.151898734177,0.113924050633,0.0632911392405,70.0,31.2142857,26.0,3.0,IDF,HDF,0.0
2015,10,International,FRANCFORT,PARIS EST,99.9542253521,142,0,59,17.4576271186,8.57746478873,28.0,31.2142857143,8.08450704225,0.0,0.0769230769231,0.884615384615,0.0384615384615,0.0,0.0,18.0,41.1666667,9.0,3.0,ALLEMAGNE,IDF,0.0
2015,10,International,ITALIE,PARIS LYON,254.376344086,93,0,15,9.4,2.13978494624,10.0,19.7,3.66666666667,0.3,0.2,0.4,0.1,0.0,0.0,10.0,19.7,0.0,0.0,ITALIE,IDF,0.0
2015,10,International,ZURICH,PARIS LYON,140.594285714,175,0,15,11.0666666667,1.4,7.0,21.1428571429,0.982857142857,0.166666666667,0.166666666667,0.5,0.0,0.0,0.166666666667,6.0,22.3333333,1.0,0.0,SUISSE,IDF,0.0
2017,10,National,PARIS EST,METZ,85.3685897436,315,3,11,11.4560606061,-1.33392094017,22.0,14.8045454545,0.189743589744,0.307692307692,0.0769230769231,0.307692307692,0.307692307692,0.0,0.0,9.0,0.189743589744,2.0,0.0,IDF,GE,0.009523809523809525
2017,10,National,PARIS LYON,AIX EN PROVENCE TGV,181.83127572,496,10,40,17.8304166667,-0.20963648834,62.0,34.0693548387,4.45706447188,0.303571428571,0.178571428571,0.25,0.25,0.0178571428571,0.0,45.0,4.45706447188,27.0,8.0,IDF,PACA,0.020161290322580645
2017,10,National,DIJON VILLE,PARIS LYON,98.3215077605,451,0,99,13.0272727273,2.33946784922,39.0,23.5367521368,2.14608277901,0.125,0.15625,0.375,0.1875,0.09375,0.0625,20.0,2.14608277901,9.0,3.0,BFC,IDF,0.0
2017,10,National,PARIS LYON,MACON LOCHE,95.8461538462,208,0,12,13.1625,-1.00296474359,17.0,26.9892156863,1.02860576923,0.235294117647,0.294117647059,0.0,0.470588235294,0.0,0.0,13.0,1.02860576923,6.0,1.0,IDF,BFC,0.0
2017,10,National,NICE VILLE,PARIS LYON,340.174757282,208,2,34,13.0303921569,0.848139158576,37.0,50.6761261261,9.46933656958,0.444444444444,0.222222222222,0.194444444444,0.111111111111,0.0,0.0277777777778,37.0,9.46933656958,22.0,13.0,PACA,IDF,0.009615384615384616
2017,10,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.990909091,116,6,3,10.7611111111,-0.353939393939,15.0,25.1733333333,5.32136363636,0.2,0.2,0.4,0.133333333333,0.0,0.0666666666667,10.0,5.32136363636,4.0,1.0,IDF,ARA,0.05172413793103448
2017,10,National,VALENCE ALIXAN TGV,PARIS LYON,131.750865052,291,2,89,19.5838951311,5.36424452134,47.0,37.9567375887,5.62497116494,0.4,0.175,0.25,0.125,0.0,0.05,39.0,5.62497116494,19.0,10.0,ARA,IDF,0.006872852233676976
2017,10,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,91.0144927536,414,0,23,12.6028985507,-1.12475845411,61.0,14.993715847,3.22306763285,0.134615384615,0.269230769231,0.403846153846,0.134615384615,0.0384615384615,0.0192307692308,20.0,3.22306763285,5.0,0.0,IDF,PDLL,0.0
2017,10,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,91.53200883,454,1,61,13.0215846995,2.04385577631,92.0,14.3695652174,4.04690949227,0.111111111111,0.333333333333,0.238095238095,0.174603174603,0.0952380952381,0.047619047619,28.0,4.04690949227,7.0,1.0,PDLL,IDF,0.0022026431718061676
2017,10,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,166.702222222,225,0,12,19.2013888889,-0.537851851852,23.0,21.7826086957,3.25555555556,0.181818181818,0.0454545454545,0.318181818182,0.318181818182,0.0909090909091,0.0454545454545,14.0,3.25555555556,5.0,0.0,IDF,NAq,0.0
